KF0615H1H-01;Fans;"";http://abtronics.ru/components/KF0615H1H01_good_43345/;KF0615H1H-01;Вентиляторы;None;"Вентилятор - Напряжение: 12 VDC; Подшипник: Скольжения, Magnetic; Ток: 190 мА; Мощность: 2.28 Вт; Скорость: 4500 об/мин; Шум: 33.1 dBA";170;от 3 нед.;915 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
JF0925H1H-00;Fans;"";http://abtronics.ru/components/JF0925H1H00_good_43348/;JF0925H1H-00;Вентиляторы;None;"Вентилятор - Напряжение: 12 VDC; Подшипник: Скольжения, Magnetic; Ток: 250 мА; Мощность: 3 Вт; Скорость: 2800 об/мин; Шум: 35.1 dBA";170;от 3 нед.;160 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
KF0610H1H-01;Fans;"";http://abtronics.ru/components/KF0610H1H01_good_43351/;KF0610H1H-01;Вентиляторы;None;"Вентилятор - Напряжение: 12 VDC; Подшипник: Скольжения, Magnetic; Ток: 230 мА; Мощность: 2.76 Вт; Скорость: 4750 об/мин; Шум: 36 dBA";170;от 3 нед.;287 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
JF1225H1H-00;Fans;"";http://abtronics.ru/components/JF1225H1H00_good_43352/;JF1225H1H-00;Вентиляторы;None;"Вентилятор - Напряжение: 12 VDC; Подшипник: Скольжения, Magnetic; Ток: 250 мА; Мощность: 3 Вт; Скорость: 2400 об/мин; Шум: 39.5 dBA";170;от 3 нед.;870 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
KF1225H1HR01;Fans;"";http://abtronics.ru/components/KF1225H1HR01_good_43353/;KF1225H1HR01;Вентиляторы;None;"Вентилятор - Напряжение: 12 VDC; Подшипник: Скольжения, Magnetic; Ток: 300 мА; Мощность: 3.6 Вт; Скорость: 2200 об/мин; Шум: 38.5 dBA";170;от 3 нед.;625 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
JF0825H1H-06;Fans;"";http://abtronics.ru/components/JF0825H1H06_good_43355/;JF0825H1H-06;Вентиляторы;None;"Вентилятор - Напряжение: 12 VDC; Подшипник: Скольжения, Magnetic; Ток: 190 мА; Мощность: 2.28 Вт; Скорость: 3000 об/мин; Шум: 33.5 dBA";170;от 3 нед.;517 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
B023MF;Radioelectronic equipment cases;Gainta;http://abtronics.ru/components/B023MF_good_43356/;B023MF;Корпуса РЭА;Gainta;* MATERIAL: ALUMINIUM ALLOY ADC-12 TO JAPAN (JIS) * FINISH: NATURAL ALUMINIUM COLOR * TAPPED HOLES ON THE BODY TO SEIZE THE COVER EASILY * M3.5 COUNTERSUNK STAINLESS SCREWS ARE INCLUDED TO SEIZE THE COVER AND THE BODY * MOUNTING FLANGE IS DESIGNED ON THE BOTTOM OF THE BODY, SO THAT IT CAN BE MOUNTED ON THE WALL EASILY * IP 66 RATING OF ALUMINIUM BOXES ARE AVAILABLE FOR ORDERING ## BSXXMF SERIES OF ALUMINIUM BOXES ARE B0XXMF SERIES OF ALUMINIUM BOXES WITH THE ADHESIVE SEAL . BSXXMF SERIES OF ALUMINIUM BOXES ARE IP66 RATING OF ALUMINIUM BOXES ## ENCLOSURES ARE AVAILABLE FOR ORDERING EX: B011MFLG, B013MFBK, BS11MFLG, BS13MFBK IP 66 CERTIFIED;25;от 3 нед.;962 шт.;По запросу;"";http://res.abtronics.ru//small/photo/995/GaintaIndustriesLtd/abtronics_B023MF.jpg;"";"";"";"";"";"";"";"";"";finish
JF0825H1H-01;Fans;"";http://abtronics.ru/components/JF0825H1H01_good_43357/;JF0825H1H-01;Вентиляторы;None;"Вентилятор - Напряжение: 12 VDC; Подшипник: Скольжения, Magnetic; Ток: 190 мА; Мощность: 2.28 Вт; Скорость: 3000 об/мин; Шум: 32.1 dBA";170;от 3 нед.;339 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
B023MFBK;Radioelectronic equipment cases;Gainta;http://abtronics.ru/components/B023MFBK_good_43358/;B023MFBK;Корпуса РЭА;Gainta;B023MFBK Gainta Package Original Package SMD / through hole IC component Email sales@eis-ic.com;10009;В наличии;2 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
JF0815H1H-03;Fans;"";http://abtronics.ru/components/JF0815H1H03_good_43359/;JF0815H1H-03;Вентиляторы;None;"Вентилятор - Напряжение: 12 VDC; Подшипник: Скольжения, Magnetic; Ток: 150 мА; Мощность: 1.8 Вт; Скорость: 3000 об/мин; Шум: 30.3 dBA";170;от 3 нед.;528 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
JF0825H1H-02;Fans;"";http://abtronics.ru/components/JF0825H1H02_good_43360/;JF0825H1H-02;Вентиляторы;None;"Вентилятор - Напряжение: 12 VDC; Подшипник: Скольжения, Magnetic; Ток: 190 мА; Мощность: 2.28 Вт; Скорость: 3000 об/мин; Шум: 31.4 dBA";170;от 3 нед.;442 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
B033MF;Radioelectronic equipment cases;Gainta;http://abtronics.ru/components/B033MF_good_43361/;B033MF;Корпуса РЭА;Gainta;* MATERIAL: ALUMINIUM ALLOY ADC-12 TO JAPAN (JIS) * FINISH: NATURAL ALUMINIUM COLOR * TAPPED HOLES ON THE BODY TO SEIZE THE COVER EASILY * M3.5 COUNTERSUNK STAINLESS SCREWS ARE INCLUDED TO SEIZE THE COVER AND THE BODY * MOUNTING FLANGE IS DESIGNED ON THE BOTTOM OF THE BODY, SO THAT IT CAN BE MOUNTED ON THE WALL EASILY * IP 66 RATING OF ALUMINIUM BOXES ARE AVAILABLE FOR ORDERING ## BSXXMF SERIES OF ALUMINIUM BOXES ARE B0XXMF SERIES OF ALUMINIUM BOXES WITH THE ADHESIVE SEAL . BSXXMF SERIES OF ALUMINIUM BOXES ARE IP66 RATING OF ALUMINIUM BOXES ## ENCLOSURES ARE AVAILABLE FOR ORDERING EX: B011MFLG, B013MFBK, BS11MFLG, BS13MFBK IP 66 CERTIFIED;4;от 3 нед.;738 шт.;По запросу;"";http://res.abtronics.ru//small/photo/995/GaintaIndustriesLtd/abtronics_B033MF.jpg;"";"";"";"";"";"";"";"";"";finish
JF0825H1H;Fans;"";http://abtronics.ru/components/JF0825H1H_good_43362/;JF0825H1H;Вентиляторы;None;"Вентилятор - Напряжение: 12 VDC; Подшипник: Скольжения, Magnetic; Ток: 190 мА; Мощность: 2.28 Вт; Скорость: 3000 об/мин; Шум: 31 dBA";170;от 3 нед.;128 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
JF0515H1H-01;Fans;"";http://abtronics.ru/components/JF0515H1H01_good_43363/;JF0515H1H-01;Вентиляторы;None;"Вентилятор - Напряжение: 12 VDC; Подшипник: Скольжения, Magnetic; Ток: 140 мА; Мощность: 1.68 Вт; Скорость: 5500 об/мин; Шум: 35.6 dBA";170;от 3 нед.;721 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
JF0625H1H-01;Fans;"";http://abtronics.ru/components/JF0625H1H01_good_43365/;JF0625H1H-01;Вентиляторы;None;"Вентилятор - Напряжение: 12 VDC; Подшипник: Скольжения, Magnetic; Ток: 200 мА; Мощность: 2.4 Вт; Скорость: 4500 об/мин; Шум: 34.5 dBA";170;от 3 нед.;573 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
JF0925H1HSHR;Fans;"";http://abtronics.ru/components/JF0925H1HSHR_good_43366/;JF0925H1HSHR;Вентиляторы;None;"Вентилятор - Напряжение: 12 VDC; Подшипник: Скольжения, Magnetic; Ток: 250 мА; Мощность: 3 Вт; Скорость: 2800 об/мин; Шум: 35.1 dBA";170;от 3 нед.;473 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
KF0610B1H;Fans;"";http://abtronics.ru/components/KF0610B1H_good_43368/;KF0610B1H;Вентиляторы;None;"Вентилятор - Напряжение: 12 VDC; Подшипник: Качения; Ток: 230 мА; Мощность: 2.76 Вт; Скорость: 4750 об/мин; Шум: 36 dBA";4;от 3 нед.;862 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
KF0610H1HS;Fans;"";http://abtronics.ru/components/KF0610H1HS_good_43370/;KF0610H1HS;Вентиляторы;None;"Вентилятор - Напряжение: 12 VDC; Подшипник: Скольжения, Magnetic; Ток: 230 мА; Мощность: 2.76 Вт; Скорость: 4750 об/мин; Шум: 36 dBA";170;от 3 нед.;826 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
BS13MFBK;Radioelectronic equipment cases;Gainta;http://abtronics.ru/components/BS13MFBK_good_43393/;BS13MFBK;Корпуса РЭА;Gainta;BLACK AL BOX 31X64X140MM;25;от 3 нед.;546 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
BS13MF;Radioelectronic equipment cases;Gainta;http://abtronics.ru/components/BS13MF_good_43396/;BS13MF;Корпуса РЭА;Gainta;* MATERIAL: ALUMINIUM ALLOY ADC-12 TO JAPAN (JIS) * FINISH: NATURAL ALUMINIUM COLOR * TAPPED HOLES ON THE BODY TO SEIZE THE COVER EASILY * M3.5 COUNTERSUNK STAINLESS SCREWS ARE INCLUDED TO SEIZE THE COVER AND THE BODY MOUNTING FLANGE IS DESIGNED ON THE BOTTOM OF THE BODY, SO THAT IT CAN BE MOUNTED ON THE WALL EASILY * IP 66 RATING IS AVAILABLE FOR ORDERING (WITH ADHESIVE GASKET) EX: B011MFLG, B013MFBK, BS11MFLG, BS13MFBK;170;от 3 нед.;434 шт.;По запросу;"";http://res.abtronics.ru//small/photo/995/GaintaIndustriesLtd/abtronics_BS13MF.jpg;"";"";"";"";"";"";"";"";"";finish
B033MFBK;Radioelectronic equipment cases;Gainta;http://abtronics.ru/components/B033MFBK_good_43401/;B033MFBK;Корпуса РЭА;Gainta;2 - 3 DAYS TO U;4;от 3 нед.;301 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
K-MF08E4HA;Fan grill;"";http://abtronics.ru/components/KMF08E4HA_good_46256/;K-MF08E4HA;Решетка вентилятора;None;"Решетка вентилятора - Материал: металлическая; Фильтр: есть; Монтаж: 71.4 мм; Винт: 4.32 мм; 83.8x83.8x3.5";4;от 3 нед.;144 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
KF0610H5V-01;Fans;"";http://abtronics.ru/components/KF0610H5V01_good_50827/;KF0610H5V-01;Вентиляторы;None;"Вентилятор - Напряжение: 5 VDC; Подшипник: Скольжения, Magnetic; Ток: 130 мА; Мощность: 650 мВт; Скорость: 2600 об/мин; Шум: 21 dBA";170;от 3 нед.;385 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
KF0615H5V-01;Fans;"";http://abtronics.ru/components/KF0615H5V01_good_50830/;KF0615H5V-01;Вентиляторы;None;"Вентилятор - Напряжение: 5 VDC; Подшипник: Скольжения, Magnetic; Ток: 100 мА; Мощность: 500 мВт; Скорость: 2500 об/мин; Шум: 20.1 dBA";170;от 3 нед.;172 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
CI-K3-160-TS;Radioelectronic equipment cases;Moeller;http://abtronics.ru/components/CIK3160TS_good_52804/;CI-K3-160-TS;Корпуса РЭА;Moeller;MOELLER ENCLOSURE, INSULATED + DIN RAIL.;4;от 3 нед.;432 шт.;По запросу;"";http://res.abtronics.ru//small/photo/808/Moeller/abtronics_CIK3160TS.jpg;"";"";"";"";"";"";"";"";"";finish
CI-K5-160-TS;Radioelectronic equipment cases;Moeller;http://abtronics.ru/components/CIK5160TS_good_52805/;CI-K5-160-TS;Корпуса РЭА;Moeller;MOELLER ENCLOSURE, INSULATED + DIN RAIL.;6;от 3 нед.;229 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
K-G12B08-4HA;Fan grill;"";http://abtronics.ru/components/KG12B084HA_good_59993/;K-G12B08-4HA;Решетка вентилятора;None;"Решетка вентилятора - Материал: металлическая; Фильтр: нет; Монтаж: 105 мм; Винт: 4.6 мм; 115.6x115.6x5.5";4;от 3 нед.;663 шт.;По запросу;"";http://res.abtronics.ru//small/photo/76/JamiconElectronics/abtronics_KG12B084HA.jpg;"";"";"";"";"";"";"";"";"";finish
FG-12;Fan grill;Sunon Fans;http://abtronics.ru/components/FG12_good_60003/;FG-12;Решетка вентилятора;Sunon Fans;"Fan Guards: Type - Fan Finger Guard; Size - Fan - nominal - 120mm (4.72 in); Size - Mounting Hole Centers - 105mm (4.13"") O.C.; Size - Dimensions - 115.6 mm (4.55"" ) Dia.; Material Finish - Nickel Chrome; Guard Configuration - (8) Rings; Use With - 120 mm Dimensional AC/DC Fans; Manufacturer Series - FG Series";10009;В наличии;20 шт.;По запросу;"";http://res.abtronics.ru//small/photo/164/SUNON/abtronics_FG12.jpg;http://res.abtronics.ru//small/photo/156/other/abtronics_FG12.jpg;http://res.abtronics.ru//small/photo/21/Sunon/abtronics_FG12.jpg;http://res.abtronics.ru//small/photo/941/SunonFan/abtronics_FG12.jpg;http://res.abtronics.ru//small/photo/33/SUNON/abtronics_FG12.jpg;"";"";"";"";"";finish
K-G09A06-4HA;Fan grill;"";http://abtronics.ru/components/KG09A064HA_good_62103/;K-G09A06-4HA;Решетка вентилятора;None;"Решетка вентилятора - Материал: металлическая; Фильтр: нет; Монтаж: 82.5 мм; Винт: 4.9 мм; 90x90x5.5";4;от 3 нед.;747 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
KF0620H2H-01;Fans;"";http://abtronics.ru/components/KF0620H2H01_good_62351/;KF0620H2H-01;Вентиляторы;None;"Вентилятор - Напряжение: 24 VDC; Подшипник: Скольжения, Magnetic; Ток: 140 мА; Мощность: 3.36 Вт; Скорость: 4500 об/мин; Шум: 36.2 dBA";170;от 3 нед.;350 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
KF0615H2H-01;Fans;"";http://abtronics.ru/components/KF0615H2H01_good_62352/;KF0615H2H-01;Вентиляторы;None;"Вентилятор - Напряжение: 24 VDC; Подшипник: Скольжения, Magnetic; Ток: 120 мА; Мощность: 2.88 Вт; Скорость: 4500 об/мин; Шум: 33.1 dBA";170;от 3 нед.;959 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
JF1225H2H-00;Fans;"";http://abtronics.ru/components/JF1225H2H00_good_62353/;JF1225H2H-00;Вентиляторы;None;"Вентилятор - Напряжение: 24 VDC; Подшипник: Скольжения, Magnetic; Ток: 200 мА; Мощность: 4.8 Вт; Скорость: 2400 об/мин; Шум: 39.5 dBA";170;от 3 нед.;902 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
KF1225H2H;Fans;"";http://abtronics.ru/components/KF1225H2H_good_62359/;KF1225H2H;Вентиляторы;None;"Вентилятор - Напряжение: 24 VDC; Подшипник: Скольжения, Magnetic; Ток: 180 мА; Мощность: 4.32 Вт; Скорость: 2200 об/мин; Шум: 38.5 dBA";170;от 3 нед.;589 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
KF0820H2H-01;Fans;"";http://abtronics.ru/components/KF0820H2H01_good_62360/;KF0820H2H-01;Вентиляторы;None;"Вентилятор - Напряжение: 24 VDC; Подшипник: Скольжения, Magnetic; Ток: 70 мА; Мощность: 1.68 Вт; Скорость: 3000 об/мин; Шум: 31.4 dBA";170;от 3 нед.;743 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
JF0925H2H-00;Fans;"";http://abtronics.ru/components/JF0925H2H00_good_62361/;JF0925H2H-00;Вентиляторы;None;"Вентилятор - Напряжение: 24 VDC; Подшипник: Скольжения, Magnetic; Ток: 150 мА; Мощность: 3.6 Вт; Скорость: 2800 об/мин; Шум: 35.1 dBA";4;от 3 нед.;593 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
KF1225H2HR01;Fans;"";http://abtronics.ru/components/KF1225H2HR01_good_62362/;KF1225H2HR01;Вентиляторы;None;"Вентилятор - Напряжение: 24 VDC; Подшипник: Скольжения, Magnetic; Ток: 180 мА; Мощность: 4.32 Вт; Скорость: 2200 об/мин; Шум: 38.5 dBA";170;от 3 нед.;405 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
JF0815H2H-03;Fans;"";http://abtronics.ru/components/JF0815H2H03_good_62363/;JF0815H2H-03;Вентиляторы;None;"Вентилятор - Напряжение: 24 VDC; Подшипник: Скольжения, Magnetic; Ток: 90 мА; Мощность: 2.16 Вт; Скорость: 3000 об/мин; Шум: 30.3 dBA";170;от 3 нед.;821 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
JF1425H2HR01;Fans;"";http://abtronics.ru/components/JF1425H2HR01_good_62365/;JF1425H2HR01;Вентиляторы;None;"Вентилятор - Напряжение: 24 VDC; Подшипник: Скольжения, Magnetic; Ток: 230 мА; Мощность: 5.52 Вт; Скорость: 1800 об/мин; Шум: 37.1 dBA";170;от 3 нед.;215 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
JF0825H2H-06;Fans;"";http://abtronics.ru/components/JF0825H2H06_good_62366/;JF0825H2H-06;Вентиляторы;None;"Вентилятор - Напряжение: 24 VDC; Подшипник: Скольжения, Magnetic; Ток: 130 мА; Мощность: 3.12 Вт; Скорость: 3000 об/мин; Шум: 33.5 dBA";170;от 3 нед.;775 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
JF0515H2H-01;Fans;"";http://abtronics.ru/components/JF0515H2H01_good_62367/;JF0515H2H-01;Вентиляторы;None;"Вентилятор - Напряжение: 24 VDC; Подшипник: Скольжения, Magnetic; Ток: 100 мА; Мощность: 2.4 Вт; Скорость: 5500 об/мин; Шум: 35.6 dBA";170;от 3 нед.;548 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
JF0825H2H-02;Fans;"";http://abtronics.ru/components/JF0825H2H02_good_62368/;JF0825H2H-02;Вентиляторы;None;"Вентилятор - Напряжение: 24 VDC; Подшипник: Скольжения, Magnetic; Ток: 130 мА; Мощность: 3.12 Вт; Скорость: 3000 об/мин; Шум: 31.4 dBA";170;от 3 нед.;638 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
JF0825H2H-01;Fans;"";http://abtronics.ru/components/JF0825H2H01_good_62369/;JF0825H2H-01;Вентиляторы;None;"Вентилятор - Напряжение: 24 VDC; Подшипник: Скольжения, Magnetic; Ток: 130 мА; Мощность: 3.12 Вт; Скорость: 3000 об/мин; Шум: 32.1 dBA";170;от 3 нед.;785 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
JF0625H2H-01;Fans;"";http://abtronics.ru/components/JF0625H2H01_good_62372/;JF0625H2H-01;Вентиляторы;None;"Вентилятор - Напряжение: 24 VDC; Подшипник: Скольжения, Magnetic; Ток: 120 мА; Мощность: 2.88 Вт; Скорость: 4500 об/мин; Шум: 34.5 dBA";4;от 3 нед.;805 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
ABS 17/16-L3;Radioelectronic equipment cases;Fibox;http://abtronics.ru/components/ABS1716L3_good_63196/;ABS 17/16-L3;Корпуса РЭА;Fibox;"**FREE SHIPPING ON ORDERS OVER $99** BOX, CARDMASTER 3, 166X160X106MM, Enclosure Type:Multipurpose, Enclosure Material:ABS (Acrylonitrile Butadiene Styrene), Body Colour:Grey, External Height - Imperial:6.54"", External Height - Metric:166mm, External Width - , RoHS Compliant: Yes";4;от 3 нед.;377 шт.;По запросу;"";http://res.abtronics.ru//small/photo/211/FIBOX/abtronics_ABS1716L3.jpg;"";"";"";"";"";"";"";"";"";finish
ABS 17/16-C3;Radioelectronic equipment cases;Fibox;http://abtronics.ru/components/ABS1716C3_good_63197/;ABS 17/16-C3;Корпуса РЭА;Fibox;Корпус РЭА -;170;от 3 нед.;378 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
ABS 17/16-3;Radioelectronic equipment cases;Fibox;http://abtronics.ru/components/ABS17163_good_63204/;ABS 17/16-3;Корпуса РЭА;Fibox;"**FREE SHIPPING ON ORDERS OVER $99** ENCLOSURE, CARDMASTER, ABS, Enclosure Type:Multipurpose, Enclosure Material:ABS (Acrylonitrile Butadiene Styrene), Body Colour:Grey, External Height - Imperial:6.54"", External Height - Metric:166mm, External Width - Imperial:6.3"", , RoHS Compliant: Yes";4;от 3 нед.;621 шт.;По запросу;"";http://res.abtronics.ru//small/photo/10/FIBOX/abtronics_ABS17163.jpg;http://res.abtronics.ru//small/photo/211/FIBOX/abtronics_ABS17163.jpg;"";"";"";"";"";"";"";"";finish
ALMF-001;Radioelectronic equipment cases;Gainta;http://abtronics.ru/components/ALMF001_good_65753/;ALMF-001;Корпуса РЭА;Gainta;MULTICOMP - ALMF-001 - MOUNTING BRACKET, PK4;4;от 3 нед.;765 шт.;По запросу;"";http://res.abtronics.ru//small/photo/211/MULTICOMP/abtronics_ALMF001.jpg;http://res.abtronics.ru//small/photo/695/MULTICOMP/abtronics_ALMF001.jpg;http://res.abtronics.ru//small/pdf/695/MULTICOMP/abtronics_ALMF001.pdf;"";"";"";"";"";"";"";finish
W2S130-AA03-01;Fans;EBM-Papst;http://abtronics.ru/components/W2S130AA0301_good_74425/;W2S130-AA03-01;Вентиляторы;EBM-Papst;Axial fan ø 150 x 55 mm 230 VAC, W2S130-AA03-01, EBM-Papst, Dimensions ø 150 x 55mm, Connection Stranded wire 2-pin Axial fan with sleeve/ball bearing for alternating current Sleeve bearing type can be mounted in a random position Manufactured from metal and equipped with thermostat with automatic reset Fitted with flying leads;1;от 3 нед.;291 шт.;По запросу;Voltage - Rated 230,0 VAC Noise 53,0 dB(A) Power (Watts) 39,0 W RPM 3250,0 RPM Current Rating 0,25 A Size / Dimension 0,0 Air Flow 223,6 Bearing Type 0,0 Fan Type 0,0 Termination 2,0 Weight 2,5 Operating Temperature -40,0 Material - Frame 0,0 Material - Blade 0,0 Size / Dimension Round - 150mm Dia x 55mm W Air Flow 223.6 CFM (6.33m³/min) Bearing Type Ball Fan Type Tubeaxial Termination 2 Wire Leads Weight 2.5 lbs (1.1kg) Operating Temperature -40 ~ 176°F (-40 ~ 80°C) Material - Frame Aluminum Material - Blade Steel;http://res.abtronics.ru//small/photo/997/721/752/abtronics_W2S130-AA03-01_0.jpg;http://res.abtronics.ru//small/photo/2/ebmpapst/abtronics_W2S130AA0301.jpg;http://res.abtronics.ru//small/photo/7/EBMPapst/abtronics_W2S130AA0301.jpg;http://res.abtronics.ru//small/photo/211/EBMPAPST/abtronics_W2S130AA0301.jpg;http://res.abtronics.ru//small/photo/1/ebmpapstInc/abtronics_W2S130AA0301.jpg;http://res.abtronics.ru/pdf/2/ebmpapst/abtronics_W2S130AA0301.pdf;http://res.abtronics.ru/pdf/16/ebmpapstInc/abtronics_W2S130AA03012.pdf;http://res.abtronics.ru/pdf/16/ebmpapstInc/abtronics_W2S130AA03013.pdf;http://res.abtronics.ru/pdf/16/ebmpapstInc/abtronics_W2S130AA03010.pdf;http://res.abtronics.ru/pdf/16/ebmpapstInc/abtronics_W2S130AA03011.pdf;finish
FG-25;Fan grill;Sunon Fans;http://abtronics.ru/components/FG25_good_75108/;FG-25;Решетка вентилятора;Sunon Fans;"Решетка вентилятора - Материал: металлическая; Фильтр: нет; Монтаж: 174 мм; Винт: 4.6 мм; 6.35";10009;В наличии;52 шт.;По запросу;"";http://res.abtronics.ru//small/photo/156/other/abtronics_FG25.jpg;http://res.abtronics.ru//small/photo/909/other/abtronics_FG25.jpg;"";"";"";"";"";"";"";"";finish
K-G04B02-4HB;Fan grill;"";http://abtronics.ru/components/KG04B024HB_good_76907/;K-G04B02-4HB;Решетка вентилятора;None;"Решетка вентилятора - Материал: металлическая; Фильтр: нет; Монтаж: 32 мм; Винт: 4.6 мм; 31.5x31.5x4";170;от 3 нед.;704 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
FG-04;Fan grill;Sunon Fans;http://abtronics.ru/components/FG04_good_76912/;FG-04;Решетка вентилятора;Sunon Fans;"Решетка вентилятора - Материал: металлическая; Фильтр: нет; Монтаж: 32 мм; Винт: 4 мм; 5";10009;В наличии;178 шт.;По запросу;"";http://res.abtronics.ru//small/photo/156/other/abtronics_FG04.jpg;http://res.abtronics.ru//small/photo/164/SUNON/abtronics_FG04.jpg;http://res.abtronics.ru//small/photo/21/Sunon/abtronics_FG04.jpg;http://res.abtronics.ru//small/photo/941/SunonFan/abtronics_FG04.jpg;http://res.abtronics.ru//small/photo/961/Sunon/abtronics_FG04.jpg;http://res.abtronics.ru/pdf/156/other/abtronics_FG04.pdf;"";"";"";"";finish
APSK 302513T;Radioelectronic equipment cases;"";http://abtronics.ru/components/APSK302513T_good_77103/;APSK 302513T;Корпуса РЭА;None;Корпус РЭА -;170;от 3 нед.;364 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
APSK 302509;Radioelectronic equipment cases;"";http://abtronics.ru/components/APSK302509_good_77104/;APSK 302509;Корпуса РЭА;None;Корпус РЭА -;170;от 3 нед.;612 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
APSK 302511T;Radioelectronic equipment cases;"";http://abtronics.ru/components/APSK302511T_good_77107/;APSK 302511T;Корпуса РЭА;None;Корпус РЭА -;170;от 3 нед.;636 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
APSK 262113T;Radioelectronic equipment cases;"";http://abtronics.ru/components/APSK262113T_good_77109/;APSK 262113T;Корпуса РЭА;None;Корпус РЭА -;170;от 3 нед.;284 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
APSK 262111;Radioelectronic equipment cases;"";http://abtronics.ru/components/APSK262111_good_77111/;APSK 262111;Корпуса РЭА;None;Корпус РЭА -;170;от 3 нед.;158 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
APSK 171611T;Radioelectronic equipment cases;"";http://abtronics.ru/components/APSK171611T_good_77119/;APSK 171611T;Корпуса РЭА;None;Корпус РЭА -;170;от 3 нед.;992 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
APSK 131808;Radioelectronic equipment cases;"";http://abtronics.ru/components/APSK131808_good_77164/;APSK 131808;Корпуса РЭА;None;Корпус РЭА -;170;от 3 нед.;374 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
APSK 131810;Radioelectronic equipment cases;"";http://abtronics.ru/components/APSK131810_good_77166/;APSK 131810;Корпуса РЭА;None;Корпус РЭА -;170;от 3 нед.;487 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
APSK 131812T;Radioelectronic equipment cases;"";http://abtronics.ru/components/APSK131812T_good_77167/;APSK 131812T;Корпуса РЭА;None;Корпус РЭА -;170;от 3 нед.;873 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
APSK 171609T;Radioelectronic equipment cases;"";http://abtronics.ru/components/APSK171609T_good_77168/;APSK 171609T;Корпуса РЭА;None;Корпус РЭА -;170;от 3 нед.;961 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
APSK 171607;Radioelectronic equipment cases;"";http://abtronics.ru/components/APSK171607_good_77169/;APSK 171607;Корпуса РЭА;None;Корпус РЭА -;170;от 3 нед.;754 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
APSK 131810T;Radioelectronic equipment cases;"";http://abtronics.ru/components/APSK131810T_good_77170/;APSK 131810T;Корпуса РЭА;None;Корпус РЭА -;170;от 3 нед.;738 шт.;По запросу;"";"";"";"";"";"";"";"";"";"";"";finish
